route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
01,1,676826,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676825,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676824,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676823,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676822,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676821,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676820,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676819,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676818,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676817,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676816,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676815,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676814,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676813,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676812,4th Street Circulator - Churchill Downs,,0,185869,76636,0,0
01,1,676811,4th Street Circulator - Churchill Downs,,0,185868,76636,0,0
01,1,676842,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676841,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676840,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676839,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676838,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676837,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676836,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676835,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676834,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676833,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676832,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676831,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676830,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676829,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
01,1,676828,4th Street Circulator - Downtown - Galt House,,1,185869,76638,0,0
01,1,676827,4th Street Circulator - Downtown - Galt House,,1,185868,76638,0,0
02,1,676949,Airport,,0,185875,76639,0,0
02,1,676950,Airport,,0,185875,76639,0,0
02,1,676951,Airport,,0,185875,76639,0,0
02,1,676952,Airport,,0,185875,76639,0,0
02,1,676953,Airport,,0,185875,76639,0,0
02,1,676954,Airport,,0,185875,76639,0,0
02,1,676955,Airport,,0,185875,76639,0,0
02,1,676956,Airport,,0,185876,76639,0,0
02,1,676957,Airport,,0,185876,76639,0,0
02,1,676958,Airport,,0,185876,76639,0,0
02,1,676959,Airport,,0,185876,76639,0,0
02,1,676960,Airport,,0,185876,76639,0,0
02,1,676961,Airport,,0,185876,76639,0,0
02,1,676962,Airport,,0,185876,76639,0,0
02,1,676963,Downtown - Market Street,,1,185875,76640,0,0
02,1,676964,Downtown - Market Street,,1,185875,76640,0,0
02,1,676965,Downtown - Market Street,,1,185875,76640,0,0
02,1,676966,Downtown - Market Street,,1,185875,76640,0,0
02,1,676967,Downtown - Market Street,,1,185875,76640,0,0
02,1,676968,Downtown - Market Street,,1,185875,76640,0,0
02,1,676969,Downtown - Market Street,,1,185876,76640,0,0
02,1,676970,Downtown - Market Street,,1,185876,76640,0,0
02,1,676971,Downtown - Market Street,,1,185876,76640,0,0
02,1,676972,Downtown - Market Street,,1,185876,76640,0,0
02,1,676973,Downtown - Market Street,,1,185876,76640,0,0
02,1,676974,Downtown - Market Street,,1,185876,76640,0,0
02,1,676975,Downtown - Market Street,,1,185876,76640,0,0
02,1,676976,Downtown - Market Street,,1,185876,76640,0,0
04,1,677087,Iroquois Park,,0,185885,76643,0,0
04,1,677086,Louisville Industrial Center,,0,185888,76641,0,0
04,1,677085,Iroquois Park,,0,185892,76643,0,0
04,1,677084,Louisville Industrial Center,,0,185885,76641,0,0
04,1,677083,Iroquois Park,,0,185888,76643,0,0
04,1,677082,Iroquois Park,,0,185892,76643,0,0
04,1,677059,Southland Park,,0,185885,76642,0,0
04,1,677081,Iroquois Park,,0,185891,76643,0,0
04,1,677070,Southland Park,,0,185888,76642,0,0
04,1,677080,Iroquois Park,,0,185892,76643,0,0
04,1,677069,Southland Park,,0,185885,76642,0,0
04,1,677079,Iroquois Park,,0,185891,76643,0,0
04,1,677068,Southland Park,,0,185888,76642,0,0
04,1,677078,Iroquois Park,,0,185890,76643,0,0
04,1,677067,Southland Park,,0,185885,76642,0,0
04,1,677077,Iroquois Park,,0,185891,76643,0,0
04,1,677066,Southland Park,,0,185886,76642,0,0
04,1,677076,Iroquois Park,,0,185890,76643,0,0
04,1,677065,Southland Park,,0,185887,76642,0,0
04,1,677075,Iroquois Park,,0,185891,76643,0,0
04,1,677064,Louisville Industrial Center,,0,185886,76641,0,0
04,1,677074,Iroquois Park,,0,185890,76643,0,0
04,1,677063,Southland Park,,0,185884,76642,0,0
04,1,677073,Iroquois Park,,0,185889,76643,0,0
04,1,677062,Louisville Industrial Center,,0,185886,76641,0,0
04,1,677072,Iroquois Park,,0,185883,76643,0,0
04,1,677061,Southland Park,,0,185884,76642,0,0
04,1,677071,Iroquois Park,,0,185882,76643,0,0
04,1,677060,Southland Park,,0,185886,76642,0,0
04,1,677058,Iroquois Park,,0,185883,76643,0,0
04,1,677057,Southland Park,,0,185884,76642,0,0
04,1,677056,Iroquois Park,,0,185882,76643,0,0
04,1,677055,Southland Park,,0,185883,76642,0,0
04,1,677054,Iroquois Park,,0,185884,76643,0,0
04,1,677053,Southland Park,,0,185882,76642,0,0
04,1,677052,Iroquois Park,,0,185883,76643,0,0
04,1,677051,Southland Park,,0,185884,76642,0,0
04,1,677050,Iroquois Park,,0,185882,76643,0,0
04,1,677049,Southland Park,,0,185883,76642,0,0
04,1,677048,Iroquois Park,,0,185882,76643,0,0
04,1,677127,4th & Main Downtown,,1,185888,76647,0,0
04,1,677126,4th & Main Downtown,,1,185892,76646,0,0
04,1,677125,4th & Main Downtown,,1,185885,76647,0,0
04,1,677124,4th & Main Downtown,,1,185888,76644,0,0
04,1,677123,4th & Main Downtown,,1,185892,76647,0,0
04,1,677122,4th & Main Downtown,,1,185885,76644,0,0
04,1,677121,4th & Main Downtown,,1,185891,76647,0,0
04,1,677109,4th & Main Downtown,,1,185888,76646,0,0
04,1,677120,4th & Main Downtown,,1,185892,76647,0,0
04,1,677108,4th & Main Downtown,,1,185885,76646,0,0
04,1,677119,4th & Main Downtown,,1,185891,76647,0,0
04,1,677107,4th & Main Downtown,,1,185888,76646,0,0
04,1,677118,4th & Main Downtown,,1,185892,76647,0,0
04,1,677106,4th & Main Downtown,,1,185885,76646,0,0
04,1,677117,4th & Main Downtown,,1,185891,76647,0,0
04,1,677105,4th & Main Downtown,,1,185888,76646,0,0
04,1,677116,4th & Main Downtown,,1,185890,76647,0,0
04,1,677104,4th & Main Downtown,,1,185887,76646,0,0
04,1,677115,4th & Main Downtown,,1,185891,76647,0,0
04,1,677103,4th & Main Downtown,,1,185886,76646,0,0
04,1,677114,4th & Main Downtown,,1,185890,76647,0,0
04,1,677102,4th & Main Downtown,,1,185887,76646,0,0
04,1,677113,4th & Main Downtown,,1,185891,76647,0,0
04,1,677101,4th & Main Downtown,,1,185886,76644,0,0
04,1,677112,4th & Main Downtown,,1,185890,76647,0,0
04,1,677100,4th & Main Downtown,,1,185884,76646,0,0
04,1,677111,4th & Main Downtown,,1,185882,76647,0,0
04,1,677099,4th & Main Downtown,,1,185886,76644,0,0
04,1,677110,4th & Main Downtown,,1,185883,76647,0,0
04,1,677098,4th & Main Downtown,,1,185884,76646,0,0
04,1,677097,4th & Main Downtown,,1,185882,76647,0,0
04,1,677096,4th & Main Downtown,,1,185883,76647,0,0
04,1,677095,4th & Main Downtown,,1,185884,76646,0,0
04,1,677094,4th & Main Downtown,,1,185882,76647,0,0
04,1,677093,4th & Main Downtown,,1,185883,76646,0,0
04,1,677092,4th & Main Downtown,,1,185884,76647,0,0
04,1,677091,4th & Main Downtown,,1,185882,76646,0,0
04,1,677090,4th & Main Downtown,,1,185883,76647,0,0
04,1,677089,4th & Main Downtown,,1,185884,76646,0,0
04,1,677088,4th & Main Downtown,,1,185882,76647,0,0
06,1,677366,Outer Loop via Bluegrass,,0,185916,76650,0,0
06,1,677365,Outer Loop via Bluegrass,,0,185918,76650,0,0
06,1,677364,Outer Loop,,0,185916,76652,0,0
06,1,677363,Outer Loop,,0,185917,76652,0,0
06,1,677362,Outer Loop,,0,185916,76652,0,0
06,1,677361,Outer Loop,,0,185912,76652,0,0
06,1,677360,Outer Loop,,0,185916,76652,0,0
06,1,677359,Outer Loop,,0,185912,76652,0,0
06,1,677358,Outer Loop,,0,185914,76652,0,0
06,1,677357,Outer Loop,,0,185915,76652,0,0
06,1,677356,Outer Loop via Bluegrass,,0,185912,76650,0,0
06,1,677355,Outer Loop,,0,185914,76652,0,0
06,1,677354,Outer Loop,,0,185913,76652,0,0
06,1,677353,Outer Loop,,0,185912,76652,0,0
06,1,677352,Outer Loop,,0,185911,76652,0,0
06,1,677351,Outer Loop,,0,185910,76652,0,0
06,1,677350,Iroquois Park,,0,185912,76653,0,0
06,1,677349,Outer Loop,,0,185911,76652,0,0
06,1,677348,Outer Loop,,0,185910,76652,0,0
06,1,677347,Outer Loop,,0,185911,76652,0,0
06,1,677346,Outer Loop,,0,185910,76652,0,0
06,1,677345,Outer Loop,,0,185911,76652,0,0
06,1,677344,Outer Loop via Bluegrass,,0,185910,76650,0,0
06,1,677391,Main Street,,1,185916,76660,0,0
06,1,677390,Main Street,,1,185918,76660,0,0
06,1,677389,Main Street,,1,185916,76659,0,0
06,1,677388,Main Street,,1,185918,76659,0,0
06,1,677387,Main Street,,1,185916,76659,0,0
06,1,677386,Main Street,,1,185917,76659,0,0
06,1,677384,Main Street,,1,185916,76659,0,0
06,1,677385,Main Street,,1,185912,76659,0,0
06,1,677383,Main Street,,1,185914,76660,0,0
06,1,677382,Main Street,,1,185916,76659,0,0
06,1,677381,Main Street,,1,185912,76659,0,0
06,1,677380,Main Street,,1,185914,76659,0,0
06,1,677379,Main Street,,1,185915,76659,0,0
06,1,677378,Main Street via Bluegrass,,1,185912,76657,0,0
06,1,677377,Main Street via Bluegrass,,1,185911,76657,0,0
06,1,677376,Main Street via Bluegrass,,1,185910,76657,0,0
06,1,677375,Main Street via Bluegrass,,1,185912,76657,0,0
06,1,677374,Main Street,,1,185911,76659,0,0
06,1,677373,Main Street,,1,185910,76659,0,0
06,1,677372,Main Street,,1,185911,76659,0,0
06,1,677371,Main Street,,1,185910,76659,0,0
06,1,677370,Main Street,,1,185911,76659,0,0
06,1,677369,Main Street,,1,185910,76659,0,0
06,1,677368,Main Street,,1,185911,76659,0,0
06,1,677367,Main Street,,1,185910,76659,0,0
06,1,677392,Broadway,,1,185882,76656,0,0
12,1,677497,7th & Algonquin,,0,185930,76661,0,0
12,1,677498,7th & Algonquin,,0,185930,76662,0,0
12,1,677499,7th & Algonquin,,0,185930,76662,0,0
12,1,677500,7th & Algonquin,,0,185930,76662,0,0
12,1,677501,7th & Algonquin,,0,185930,76662,0,0
12,1,677502,7th & Algonquin,,0,185930,76662,0,0
12,1,677503,7th & Algonquin,,0,185930,76662,0,0
12,1,677504,7th & Algonquin,,0,185930,76662,0,0
12,1,677505,7th & Algonquin,,0,185930,76662,0,0
12,1,677514,35th & Bank,,1,185930,76664,0,0
12,1,677513,35th & Bank,,1,185930,76664,0,0
12,1,677512,35th & Bank,,1,185930,76664,0,0
12,1,677511,35th & Bank,,1,185930,76664,0,0
12,1,677510,35th & Bank,,1,185930,76664,0,0
12,1,677509,35th & Bank,,1,185930,76664,0,0
12,1,677508,35th & Bank,,1,185930,76664,0,0
12,1,677507,35th & Bank,,1,185930,76664,0,0
12,1,677506,Broadway,,1,185930,76663,0,0
15,1,677565,Lagrange Road via Central State,,0,185933,76665,0,0
15,1,677566,Holiday Manor via Veterans Hospital,,0,185934,76667,0,0
15,1,677567,Lagrange Road via Central State,,0,185935,76665,0,0
15,1,677568,Holiday Manor via Veterans Hospital,,0,185936,76667,0,0
15,1,677569,Lagrange Road via Central State,,0,185937,76665,0,0
15,1,677570,Holiday Manor via Veterans Hospital,,0,185933,76667,0,0
15,1,677571,Lagrange Road via Central State,,0,185934,76665,0,0
15,1,677572,Holiday Manor via Veterans Hospital,,0,185935,76667,0,0
15,1,677573,Lagrange Road via Central State,,0,185938,76665,0,0
15,1,677574,Holiday Manor via Veterans Hospital,,0,185939,76667,0,0
15,1,677575,Lagrange Road via Central State,,0,185940,76665,0,0
15,1,677576,Holiday Manor via Veterans Hospital,,0,185941,76667,0,0
15,1,677577,Lagrange Road via Central State,,0,185942,76665,0,0
15,1,677578,Holiday Manor via Veterans Hospital,,0,185938,76667,0,0
15,1,677579,Veterans Hospital,,0,185939,76669,0,0
15,1,677580,Veterans Hospital,,0,185940,76669,0,0
15,1,677581,Veterans Hospital,,0,185940,76669,0,0
15,1,677582,Shawnee Park,,1,185937,76675,0,0
15,1,677583,Shawnee Park,,1,185933,76671,0,0
15,1,677584,Shawnee Park via Veterans Hospital,,1,185934,76673,0,0
15,1,677585,Shawnee Park,,1,185935,76671,0,0
15,1,677586,Shawnee Park via Veterans Hospital,,1,185936,76673,0,0
15,1,677587,Shawnee Park,,1,185937,76671,0,0
15,1,677588,Shawnee Park via Veterans Hospital,,1,185933,76673,0,0
15,1,677589,Shawnee Park,,1,185934,76671,0,0
15,1,677590,Shawnee Park via Veterans Hospital,,1,185935,76673,0,0
15,1,677591,Shawnee Park,,1,185938,76671,0,0
15,1,677592,Shawnee Park via Veterans Hospital,,1,185939,76673,0,0
15,1,677593,Shawnee Park,,1,185940,76671,0,0
15,1,677594,Shawnee Park via Veterans Hospital,,1,185941,76673,0,0
15,1,677595,Shawnee Park,,1,185942,76671,0,0
15,1,677596,Shawnee Park via Veterans Hospital,,1,185938,76673,0,0
15,1,677597,Shawnee Park,,1,185940,76675,0,0
15,1,677598,Shawnee Park,,1,185940,76675,0,0
17,1,677716,Fern Creek,,0,185970,76677,0,0
17,1,677715,Fern Creek,,0,185969,76677,0,0
17,1,677714,Fern Creek,,0,185968,76677,0,0
17,1,677713,Fern Creek,,0,185970,76677,0,0
17,1,677712,Fern Creek,,0,185969,76677,0,0
17,1,677711,Fern Creek,,0,185968,76677,0,0
17,1,677710,Fern Creek,,0,185966,76677,0,0
17,1,677709,Fern Creek,,0,185965,76677,0,0
17,1,677708,Fern Creek,,0,185967,76677,0,0
17,1,677707,Fern Creek,,0,185966,76677,0,0
17,1,677706,Fern Creek,,0,185965,76677,0,0
17,1,677727,Downtown 8th & Jefferson,,1,185970,76678,0,0
17,1,677726,Downtown 8th & Jefferson,,1,185969,76678,0,0
17,1,677725,Downtown 8th & Jefferson,,1,185968,76678,0,0
17,1,677724,Downtown 8th & Jefferson,,1,185970,76678,0,0
17,1,677723,Downtown 8th & Jefferson,,1,185969,76678,0,0
17,1,677722,Downtown 8th & Jefferson,,1,185967,76678,0,0
17,1,677721,Downtown 8th & Jefferson,,1,185966,76678,0,0
17,1,677720,Downtown 8th & Jefferson,,1,185965,76678,0,0
17,1,677719,Downtown 8th & Jefferson,,1,185967,76678,0,0
17,1,677718,Downtown 8th & Jefferson,,1,185966,76678,0,0
17,1,677717,Downtown 8th & Jefferson,,1,185965,76678,0,0
18,1,677823,Fern Valley - UPS,,0,185998,76682,0,0
18,1,677831,Fern Valley - UPS,,0,185997,76691,0,0
18,1,677832,Okolona Bates Ave,,0,185996,76692,0,0
18,1,677830,Fern Valley - UPS,,0,186000,76691,0,0
18,1,677829,OkolonaBates Ave,,0,185994,76688,0,0
18,1,677828,Fern Valley - UPS,,0,185999,76691,0,0
18,1,677827,Okolona Jefferson Mall,,0,185998,76684,0,0
18,1,677826,Okolona Jefferson Mall,,0,185995,76690,0,0
18,1,677825,Okolona Jefferson Mall,,0,185997,76684,0,0
18,1,677824,Fern Valley - UPS,,0,186001,76691,0,0
18,1,677822,Okolona Jefferson Mall,,0,185996,76684,0,0
18,1,677821,Okolona Jefferson Mall,,0,186000,76684,0,0
18,1,677820,Okolona Jefferson Mall,,0,185994,76684,0,0
18,1,677819,Fern Valley - UPS,,0,185999,76685,0,0
18,1,677818,Okolona Jefferson Mall,,0,186002,76684,0,0
18,1,677817,Okolona Jefferson Mall,,0,185998,76684,0,0
18,1,677816,Okolona Jefferson Mall,,0,185995,76684,0,0
18,1,677815,Fern Valley - UPS,,0,185997,76685,0,0
18,1,677814,Okolona Jefferson Mall,,0,186001,76684,0,0
18,1,677813,Okolona Jefferson Mall,,0,185996,76684,0,0
18,1,677812,Fern Valley - UPS,,0,186000,76685,0,0
18,1,677811,Okolona Jefferson Mall,,0,185994,76684,0,0
18,1,677810,Okolona Jefferson Mall,,0,185999,76684,0,0
18,1,677809,Okolona Jefferson Mall,,0,186002,76684,0,0
18,1,677794,Valley Station,,0,185993,76681,0,0
18,1,677808,Okolona Jefferson Mall,,0,185998,76684,0,0
18,1,677807,Fern Valley - UPS,,0,185995,76685,0,0
18,1,677806,Okolona Jefferson Mall,,0,185997,76684,0,0
18,1,677805,Okolona Jefferson Mall,,0,186001,76684,0,0
18,1,677804,Okolona Jefferson Mall,,0,185996,76684,0,0
18,1,677803,Fern Valley - UPS,,0,186000,76685,0,0
18,1,677801,18th & Broadway,,0,185999,76694,0,0
18,1,677802,Okolona Jefferson Mall,,0,185994,76684,0,0
18,1,677800,Preston @ Broadway,,0,185993,76686,0,0
18,1,677799,Okolona Bates Ave,,0,185998,76695,0,0
18,1,677796,Preston @ Broadway,,0,185995,76686,0,0
18,1,677798,Fern Valley - UPS,,0,185997,76685,0,0
18,1,677797,Fern Valley - UPS,,0,185996,76685,0,0
18,1,677795,Preston @ Broadway,,0,185994,76686,0,0
18,1,677858,Valley Station,,1,185994,76701,0,0
18,1,677865,Valley Station,,1,185998,76700,0,0
18,1,677864,Valley Station,,1,185997,76700,0,0
18,1,677863,Valley Station,,1,185996,76702,0,0
18,1,677862,Valley Station,,1,186000,76700,0,0
18,1,677861,Valley Station,,1,185994,76702,0,0
18,1,677860,Valley Station,,1,185999,76700,0,0
18,1,677859,Valley Station,,1,185998,76702,0,0
18,1,677857,Valley Station,,1,185995,76702,0,0
18,1,677856,Valley Station,,1,185997,76702,0,0
18,1,677855,Valley Station,,1,186001,76700,0,0
18,1,677854,Valley Station,,1,185996,76702,0,0
18,1,677853,Valley Station,,1,186000,76702,0,0
18,1,677852,Valley Station,,1,185994,76702,0,0
18,1,677851,Valley Station,,1,185999,76700,0,0
18,1,677850,Valley Station,,1,186002,76702,0,0
18,1,677849,Valley Station,,1,185998,76702,0,0
18,1,677848,Valley Station,,1,185995,76702,0,0
18,1,677847,Valley Station,,1,185997,76700,0,0
18,1,677846,Valley Station,,1,186001,76702,0,0
18,1,677845,Valley Station,,1,185996,76702,0,0
18,1,677844,Valley Station,,1,186000,76700,0,0
18,1,677843,Valley Station,,1,185994,76702,0,0
18,1,677842,Park Place,,1,185999,76706,0,0
18,1,677841,Valley Station,,1,185993,76702,0,0
18,1,677840,Park Place,,1,185998,76706,0,0
18,1,677839,Valley Station,,1,185995,76700,0,0
18,1,677838,Valley Station,,1,185997,76702,0,0
18,1,677835,Upper Hunters Trace,,1,186001,76704,0,0
18,1,677837,Valley Station,,1,185996,76702,0,0
18,1,677833,Upper Hunters Trace,,1,186000,76703,0,0
18,1,677836,Valley Station,,1,185994,76702,0,0
18,1,677834,Upper Hunters Trace,,1,185998,76704,0,0
19,1,678101,Oxmoor Center,,0,186038,76714,0,0
19,1,678100,Dupont Circle,,0,186037,76716,0,0
19,1,678099,Oxmoor Center,,0,186040,76714,0,0
19,1,678098,Dupont Circle,,0,186039,76716,0,0
19,1,678097,Oxmoor Center,,0,186038,76714,0,0
19,1,678096,Dupont Circle,,0,186037,76716,0,0
19,1,678095,Oxmoor Center,,0,186032,76714,0,0
19,1,678094,Dupont Circle,,0,186036,76716,0,0
19,1,678093,Oxmoor Center,,0,186035,76714,0,0
19,1,678092,Dupont Circle,,0,186037,76716,0,0
19,1,678091,Oxmoor Center,,0,186032,76714,0,0
19,1,678090,Dupont Circle,,0,186036,76716,0,0
19,1,678089,Oxmoor Center,,0,186035,76714,0,0
19,1,678088,Dupont Circle,,0,186033,76716,0,0
19,1,678087,Oxmoor Center,,0,186032,76714,0,0
19,1,678086,Dupont Circle,,0,186036,76716,0,0
19,1,678085,Oxmoor Center,,0,186035,76714,0,0
19,1,678084,Dupont Circle,,0,186033,76716,0,0
19,1,678083,Oxmoor Center,,0,186032,76714,0,0
19,1,678082,Oxmoor Center via Dupont,,0,186034,76711,0,0
19,1,678081,Oxmoor Center via Dupont,,0,186033,76711,0,0
19,1,678080,Oxmoor Center via Dupont,,0,186032,76711,0,0
19,1,678079,Oxmoor Center via Dupont,,0,186034,76711,0,0
19,1,678078,Oxmoor Center via Dupont,,0,186033,76711,0,0
19,1,678077,Baxter & Chestnut,,0,186032,76715,0,0
19,1,678126,Park Duvalle,,1,186040,76722,0,0
19,1,678125,Park Duvalle,,1,186038,76724,0,0
19,1,678124,Rockford Lane,,1,186037,76726,0,0
19,1,678123,Park Duvalle,,1,186040,76724,0,0
19,1,678122,Rockford Lane,,1,186039,76726,0,0
19,1,678121,Park Duvalle,,1,186038,76724,0,0
19,1,678120,Rockford Lane,,1,186037,76726,0,0
19,1,678119,Park Duvalle,,1,186032,76724,0,0
19,1,678118,Rockford Lane,,1,186036,76726,0,0
19,1,678117,Park Duvalle,,1,186035,76724,0,0
19,1,678116,Rockford Lane,,1,186033,76726,0,0
19,1,678115,Park Duvalle,,1,186032,76724,0,0
19,1,678114,Rockford Lane,,1,186036,76726,0,0
19,1,678113,Park Duvalle,,1,186035,76724,0,0
19,1,678112,Rockford Lane,,1,186033,76726,0,0
19,1,678111,Park Duvalle,,1,186032,76724,0,0
19,1,678110,Rockford Lane,,1,186034,76726,0,0
19,1,678109,Park Duvalle,,1,186035,76724,0,0
19,1,678108,Rockford Lane,,1,186033,76726,0,0
19,1,678107,Rockford via Park Duvalle,,1,186032,76721,0,0
19,1,678106,Rockford via Park Duvalle,,1,186034,76721,0,0
19,1,678105,Rockford via Park Duvalle,,1,186033,76721,0,0
19,1,678104,Rockford via Park Duvalle,,1,186032,76721,0,0
19,1,678103,Park Duvalle,,1,186034,76724,0,0
19,1,678102,Park Duvalle,,1,186033,76724,0,0
21,1,678306,Bashford Ave,,0,186068,76733,0,0
21,1,678290,Bashford Ave,,0,185936,76736,0,0
21,1,678291,Bashford Ave,,0,185937,76736,0,0
21,1,678292,Bashford Ave,,0,185933,76736,0,0
21,1,678293,Bashford Ave,,0,185934,76736,0,0
21,1,678294,Bashford Ave,,0,185935,76736,0,0
21,1,678295,Bashford Ave,,0,185936,76736,0,0
21,1,678296,Bashford Ave,,0,185937,76736,0,0
21,1,678297,Bashford Ave,,0,186067,76736,0,0
21,1,678298,Bashford Ave,,0,185941,76736,0,0
21,1,678299,Bashford Ave,,0,185942,76736,0,0
21,1,678300,Bashford Ave,,0,185938,76736,0,0
21,1,678301,Bashford Ave,,0,185939,76736,0,0
21,1,678302,Bashford Ave,,0,185940,76736,0,0
21,1,678303,Campbell & Broadway,,0,185941,76735,0,0
21,1,678304,Campbell & Broadway,,0,185942,76735,0,0
21,1,678305,Campbell & Broadway,,0,185938,76735,0,0
21,1,678307,Shawnee Park,,1,185936,76738,0,0
21,1,678308,Shawnee Park,,1,185937,76738,0,0
21,1,678309,Shawnee Park,,1,185933,76738,0,0
21,1,678310,Shawnee Park,,1,185934,76738,0,0
21,1,678311,Shawnee Park,,1,185935,76738,0,0
21,1,678312,Shawnee Park,,1,185936,76738,0,0
21,1,678313,Shawnee Park,,1,185939,76738,0,0
21,1,678314,Shawnee Park,,1,186067,76738,0,0
21,1,678315,Shawnee Park,,1,185941,76738,0,0
21,1,678316,Shawnee Park,,1,185942,76738,0,0
21,1,678317,Shawnee Park,,1,185938,76738,0,0
21,1,678318,Shawnee Park,,1,185939,76738,0,0
21,1,678319,Shawnee Park,,1,185940,76738,0,0
21,1,678320,Shawnee Park,,1,185938,76737,0,0
23,1,678465,Hikes Hurstbourne,,0,186083,76751,0,0
23,1,678464,Newburg Fegenbush,,0,186080,76750,0,0
23,1,678463,Hikes Hurstbourne,,0,186082,76751,0,0
23,1,678462,Newburg Fegenbush,,0,186068,76750,0,0
23,1,678461,Hikes Hurstbourne,,0,186084,76751,0,0
23,1,678460,Newburg Fegenbush,,0,186081,76750,0,0
23,1,678459,Hikes Hurstbourne,,0,186083,76751,0,0
23,1,678458,Newburg Fegenbush,,0,186080,76750,0,0
23,1,678457,Hikes Hurstbourne,,0,186082,76751,0,0
23,1,678456,Newburg Fegenbush,,0,186085,76750,0,0
23,1,678455,Hikes Hurstbourne,,0,186068,76751,0,0
23,1,678454,Newburg Fegenbush,,0,186084,76750,0,0
23,1,678453,Hikes Hurstbourne,,0,186081,76751,0,0
23,1,678452,Newburg Fegenbush,,0,186083,76750,0,0
23,1,678451,Hikes Hurstbourne,,0,186080,76751,0,0
23,1,678450,Newburg Fegenbush,,0,186082,76750,0,0
23,1,678449,Hikes Hurstbourne,,0,186085,76751,0,0
23,1,678448,Newburg Fegenbush,,0,186068,76750,0,0
23,1,678447,Hikes Hurstbourne,,0,186084,76751,0,0
23,1,678446,Newburg Fegenbush,,0,186081,76750,0,0
23,1,678445,Hikes Hurstbourne,,0,186083,76751,0,0
23,1,678444,Newburg Fegenbush,,0,186080,76750,0,0
23,1,678443,Hikes Hurstbourne,,0,186082,76751,0,0
23,1,678442,Newburg Fegenbush,,0,186085,76750,0,0
23,1,678441,Hikes Hurstbourne,,0,186068,76751,0,0
23,1,678440,Newburg Fegenbush,,0,186084,76750,0,0
23,1,678439,Hikes Hurstbourne,,0,186081,76751,0,0
23,1,678438,Newburg Fegenbush,,0,186083,76750,0,0
23,1,678437,Hikes Hurstbourne,,0,186080,76751,0,0
23,1,678436,Newburg Fegenbush,,0,186082,76750,0,0
23,1,678435,Hikes Hurstbourne,,0,186085,76751,0,0
23,1,678434,10th Street,,0,186084,76747,0,0
23,1,678433,Hikes Hurstbourne,,0,186068,76745,0,0
23,1,678432,Newburg Fegenbush,,0,186081,76744,0,0
23,1,678431,10th Street,,0,186083,76742,0,0
23,1,678430,Hikes Hurstbourne,,0,186080,76745,0,0
23,1,678429,Newburg Fegenbush,,0,186082,76744,0,0
23,1,678428,Bashford Ave,,0,186068,76743,0,0
23,1,678427,Bashford Ave,,0,186081,76743,0,0
23,1,678426,Bashford Ave,,0,186080,76743,0,0
23,1,678425,10th Street,,0,186082,76742,0,0
23,1,678424,10th Street,,0,186081,76742,0,0
23,1,678423,10th Street,,0,186080,76742,0,0
23,1,678508,Shawnee Park,,1,186083,76758,0,0
23,1,678507,Shawnee Park,,1,186080,76758,0,0
23,1,678506,Shawnee Park,,1,186082,76758,0,0
23,1,678505,Shawnee Park,,1,186068,76761,0,0
23,1,678504,Shawnee Park,,1,186084,76758,0,0
23,1,678503,Shawnee Park,,1,186081,76762,0,0
23,1,678502,Shawnee Park,,1,186083,76763,0,0
23,1,678501,Shawnee Park,,1,186080,76762,0,0
23,1,678500,Shawnee Park,,1,186082,76763,0,0
23,1,678499,Shawnee Park,,1,186068,76762,0,0
